GPS 	 51.732486	8.735048	109.248000
GPS 	 51.732487	8.735015	109.251000
GPS 	 51.732483	8.734985	109.236000
GPS 	 51.732475	8.734959	109.246000
GPS 	 51.732463	8.734936	109.228000
GPS 	 51.732449	8.734914	109.234000
GPS 	 51.732433	8.734893	109.211000
GPS 	 51.732417	8.734871	109.230000
GPS 	 51.732400	8.734850	109.214000
GPS 	 51.732383	8.734828	109.205000
GPS 	 51.732367	8.734806	109.214000
GPS 	 51.732352	8.734786	109.218000
GPS 	 51.732339	8.734769	109.219000
GPS 	 51.732329	8.734755	109.218000
GPS 	 51.732320	8.734744	109.213000
GPS 	 51.732310	8.734735	109.182000
GPS 	 51.732299	8.734729	109.153000
GPS 	 51.732286	8.734728	109.150000
GPS 	 51.732272	8.734734	109.194000
GPS 	 51.732260	8.734747	109.179000
GPS 	 51.732248	8.734763	109.199000
GPS 	 51.732236	8.734784	109.165000
GPS 	 51.732223	8.734807	109.139000
GPS 	 51.732210	8.734832	109.163000
GPS 	 51.732195	8.734860	109.155000
GPS 	 51.732180	8.734890	109.146000
GPS 	 51.732165	8.734919	109.154000
GPS 	 51.732151	8.734948	109.146000
GPS 	 51.732139	8.734974	109.192000
GPS 	 51.732129	8.734997	109.196000
GPS 	 51.732121	8.735015	109.160000
GPS 	 51.732114	8.735030	109.119000
GPS 	 51.732108	8.735043	109.095000
GPS 	 51.732103	8.735055	109.105000
GPS 	 51.732099	8.735065	109.148000
GPS 	 51.732095	8.735073	109.165000
GPS 	 51.732092	8.735080	109.196000
GPS 	 51.732090	8.735084	109.246000
GPS 	 51.732089	8.735086	109.263000
GPS 	 51.732089	8.735086	109.277000
GPS 	 51.732089	8.735086	109.262000
GPS 	 51.732089	8.735085	109.250000
GPS 	 51.732089	8.735085	109.231000
GPS 	 51.732089	8.735085	109.197000
GPS 	 51.732090	8.735085	109.176000
GPS 	 51.732090	8.735085	109.148000
GPS 	 51.732090	8.735085	109.178000
GPS 	 51.732090	8.735085	109.227000
GPS 	 51.732090	8.735085	109.278000
GPS 	 51.732090	8.735084	109.331000
GPS 	 51.732090	8.735088	109.286000
GPS 	 51.732089	8.735088	109.166000
GPS 	 51.732089	8.735088	109.047000
GPS 	 51.732089	8.735088	108.977000
GPS 	 51.732089	8.735087	108.927000
GPS 	 51.732088	8.735087	108.866000
GPS 	 51.732088	8.735088	108.856000
GPS 	 51.732087	8.735088	108.846000
GPS 	 51.732087	8.735089	108.891000
GPS 	 51.732085	8.735093	108.897000
GPS 	 51.732083	8.735099	108.973000
GPS 	 51.732078	8.735111	109.036000
GPS 	 51.732070	8.735128	109.072000
GPS 	 51.732061	8.735148	109.111000
GPS 	 51.732051	8.735170	109.169000
GPS 	 51.732041	8.735191	109.234000
GPS 	 51.732032	8.735213	109.303000
GPS 	 51.732022	8.735234	109.339000
GPS 	 51.732011	8.735256	109.372000
GPS 	 51.732001	8.735277	109.388000
GPS 	 51.731990	8.735298	109.381000
GPS 	 51.731982	8.735319	109.456000
GPS 	 51.731975	8.735339	109.589000
GPS 	 51.731968	8.735358	109.691000
GPS 	 51.731962	8.735378	109.728000
GPS 	 51.731959	8.735400	109.774000
GPS 	 51.731960	8.735421	109.726000
GPS 	 51.731965	8.735440	109.754000
GPS 	 51.731973	8.735458	109.814000
GPS 	 51.731984	8.735474	109.902000
GPS 	 51.731996	8.735488	109.960000
GPS 	 51.732010	8.735504	109.964000
GPS 	 51.732025	8.735519	109.932000
GPS 	 51.732040	8.735537	109.907000
GPS 	 51.732055	8.735555	109.875000
GPS 	 51.732070	8.735573	109.830000
GPS 	 51.732084	8.735591	109.810000
GPS 	 51.732098	8.735608	109.815000
GPS 	 51.732112	8.735624	109.824000
GPS 	 51.732127	8.735639	109.831000
GPS 	 51.732142	8.735651	109.869000
GPS 	 51.732158	8.735657	109.887000
GPS 	 51.732176	8.735659	109.946000
GPS 	 51.732194	8.735655	109.976000
GPS 	 51.732212	8.735644	110.005000
GPS 	 51.732228	8.735628	110.019000
GPS 	 51.732243	8.735605	110.027000
GPS 	 51.732255	8.735580	109.963000
GPS 	 51.732266	8.735554	109.871000
GPS 	 51.732277	8.735527	109.886000
GPS 	 51.732288	8.735501	109.791000
GPS 	 51.732297	8.735476	109.760000
GPS 	 51.732307	8.735453	109.710000
GPS 	 51.732316	8.735430	109.620000
GPS 	 51.732325	8.735408	109.582000
GPS 	 51.732334	8.735385	109.591000
GPS 	 51.732344	8.735363	109.573000
GPS 	 51.732355	8.735340	109.634000
GPS 	 51.732367	8.735318	109.571000
GPS 	 51.732381	8.735295	109.511000
GPS 	 51.732395	8.735271	109.511000
GPS 	 51.732409	8.735248	109.531000
GPS 	 51.732422	8.735224	109.563000
GPS 	 51.732436	8.735201	109.601000
GPS 	 51.732450	8.735178	109.622000
GPS 	 51.732463	8.735156	109.623000
GPS 	 51.732475	8.735134	109.634000
GPS 	 51.732487	8.735113	109.641000
GPS 	 51.732498	8.735092	109.637000
GPS 	 51.732507	8.735072	109.645000
GPS 	 51.732514	8.735053	109.640000
GPS 	 51.732519	8.735037	109.656000
GPS 	 51.732522	8.735025	109.649000
GPS 	 51.732523	8.735015	109.637000
GPS 	 51.732523	8.735008	109.617000
GPS 	 51.732522	8.735003	109.628000
GPS 	 51.732522	8.734998	109.649000
GPS 	 51.732521	8.734994	109.669000
GPS 	 51.732521	8.734990	109.684000
GPS 	 51.732520	8.734987	109.744000
GPS 	 51.732519	8.734985	109.773000
GPS 	 51.732518	8.734983	109.819000
GPS 	 51.732518	8.734982	109.848000
GPS 	 51.732518	8.734981	109.845000
GPS 	 51.732517	8.734981	109.757000
GPS 	 51.732517	8.734981	109.683000
GPS 	 51.732517	8.734981	109.601000
GPS 	 51.732516	8.734981	109.546000
GPS 	 51.732516	8.734981	109.484000
GPS 	 51.732515	8.734982	109.439000
GPS 	 51.732515	8.734982	109.379000
GPS 	 51.732515	8.734982	109.311000
GPS 	 51.732514	8.734982	109.252000
GPS 	 51.732514	8.734982	109.162000
GPS 	 51.732513	8.734983	109.094000
GPS 	 51.732513	8.734983	109.004000
GPS 	 51.732513	8.734983	108.906000
GPS 	 51.732512	8.734983	108.815000
GPS 	 51.732512	8.734983	108.740000
GPS 	 51.732511	8.734983	108.680000
GPS 	 51.732511	8.734983	108.605000
GPS 	 51.732511	8.734983	108.537000
GPS 	 51.732511	8.734984	108.494000
GPS 	 51.732510	8.734984	108.455000
GPS 	 51.732510	8.734984	108.440000
GPS 	 51.732509	8.734982	108.474000
GPS 	 51.732508	8.734978	108.524000
GPS 	 51.732506	8.734974	108.592000
GPS 	 51.732505	8.734970	108.678000
GPS 	 51.732502	8.734964	108.761000
GPS 	 51.732496	8.734957	108.802000
GPS 	 51.732487	8.734949	108.813000
GPS 	 51.732478	8.734941	108.860000
GPS 	 51.732470	8.734933	108.884000
GPS 	 51.732461	8.734925	108.909000
GPS 	 51.732452	8.734916	108.924000
GPS 	 51.732443	8.734906	108.955000
GPS 	 51.732434	8.734894	108.948000
GPS 	 51.732424	8.734882	108.953000
GPS 	 51.732414	8.734870	108.950000
GPS 	 51.732403	8.734856	108.995000
GPS 	 51.732391	8.734840	109.028000
GPS 	 51.732379	8.734825	109.081000
GPS 	 51.732369	8.734812	109.130000
GPS 	 51.732361	8.734801	109.171000
GPS 	 51.732351	8.734788	109.198000
GPS 	 51.732341	8.734776	109.240000
GPS 	 51.732332	8.734765	109.221000
GPS 	 51.732323	8.734754	109.234000
GPS 	 51.732316	8.734746	109.229000
GPS 	 51.732311	8.734740	109.250000
GPS 	 51.732308	8.734735	109.245000
GPS 	 51.732304	8.734729	109.248000
GPS 	 51.732300	8.734723	109.251000
GPS 	 51.732296	8.734715	109.257000
GPS 	 51.732293	8.734702	109.272000
GPS 	 51.732289	8.734686	109.246000
GPS 	 51.732288	8.734670	109.288000
GPS 	 51.732289	8.734652	109.328000
GPS 	 51.732293	8.734633	109.359000
GPS 	 51.732300	8.734615	109.405000
GPS 	 51.732310	8.734601	109.399000
GPS 	 51.732323	8.734591	109.416000
GPS 	 51.732339	8.734587	109.401000
GPS 	 51.732356	8.734591	109.414000
GPS 	 51.732374	8.734601	109.477000
GPS 	 51.732394	8.734615	109.619000
GPS 	 51.732413	8.734634	109.551000
GPS 	 51.732433	8.734655	109.458000
GPS 	 51.732452	8.734677	109.392000
GPS 	 51.732471	8.734701	109.308000
GPS 	 51.732490	8.734725	109.067000
GPS 	 51.732510	8.734749	108.821000
GPS 	 51.732530	8.734774	108.527000
GPS 	 51.732551	8.734800	108.207000
GPS 	 51.732572	8.734827	107.904000
GPS 	 51.732593	8.734854	107.675000
GPS 	 51.732613	8.734879	107.609000
GPS 	 51.732630	8.734901	107.557000
GPS 	 51.732647	8.734921	107.541000
GPS 	 51.732662	8.734941	107.532000
GPS 	 51.732679	8.734962	107.548000
GPS 	 51.732699	8.734985	107.631000
GPS 	 51.732720	8.735011	107.690000
GPS 	 51.732742	8.735039	107.683000
GPS 	 51.732764	8.735066	107.690000
GPS 	 51.732785	8.735093	107.670000
GPS 	 51.732805	8.735118	107.679000
GPS 	 51.732823	8.735139	107.708000
GPS 	 51.732840	8.735159	107.785000
GPS 	 51.732852	8.735176	107.772000
GPS 	 51.732864	8.735189	107.789000
GPS 	 51.732874	8.735199	107.833000
GPS 	 51.732880	8.735208	107.895000
GPS 	 51.732885	8.735215	107.858000
GPS 	 51.732889	8.735220	107.836000
GPS 	 51.732892	8.735224	107.806000
GPS 	 51.732897	8.735228	107.799000
GPS 	 51.732900	8.735232	107.777000
GPS 	 51.732904	8.735236	107.786000
GPS 	 51.732907	8.735240	107.744000
GPS 	 51.732911	8.735244	107.715000
GPS 	 51.732914	8.735248	107.664000
GPS 	 51.732918	8.735253	107.629000
GPS 	 51.732922	8.735259	107.614000
GPS 	 51.732927	8.735270	107.590000
GPS 	 51.732934	8.735284	107.610000
GPS 	 51.732939	8.735301	107.575000
GPS 	 51.732942	8.735324	107.459000
GPS 	 51.732942	8.735348	107.420000
GPS 	 51.732939	8.735373	107.426000
GPS 	 51.732932	8.735400	107.438000
GPS 	 51.732921	8.735431	107.433000
GPS 	 51.732907	8.735466	107.424000
GPS 	 51.732891	8.735504	107.407000
GPS 	 51.732873	8.735544	107.335000
GPS 	 51.732852	8.735588	107.278000
GPS 	 51.732830	8.735635	107.209000
GPS 	 51.732806	8.735684	107.197000
GPS 	 51.732782	8.735735	107.097000
GPS 	 51.732758	8.735784	107.104000
GPS 	 51.732734	8.735832	107.080000
GPS 	 51.732710	8.735883	107.146000
GPS 	 51.732687	8.735933	107.139000
GPS 	 51.732663	8.735984	107.145000
GPS 	 51.732641	8.736034	107.193000
GPS 	 51.732617	8.736085	107.126000
GPS 	 51.732594	8.736132	107.196000
GPS 	 51.732573	8.736182	107.320000
GPS 	 51.732550	8.736230	107.234000
GPS 	 51.732527	8.736278	107.144000
GPS 	 51.732506	8.736325	107.077000
GPS 	 51.732485	8.736370	107.051000
GPS 	 51.732466	8.736413	106.975000
GPS 	 51.732448	8.736450	106.923000
GPS 	 51.732433	8.736482	106.952000
GPS 	 51.732422	8.736508	106.886000
GPS 	 51.732412	8.736529	106.847000
GPS 	 51.732404	8.736542	107.130000
GPS 	 51.732395	8.736558	107.091000
GPS 	 51.732385	8.736574	107.091000
GPS 	 51.732373	8.736594	107.136000
GPS 	 51.732359	8.736618	107.126000
GPS 	 51.732345	8.736646	107.069000
GPS 	 51.732328	8.736680	106.966000
GPS 	 51.732311	8.736721	107.044000
GPS 	 51.732294	8.736766	107.043000
GPS 	 51.732276	8.736817	106.990000
GPS 	 51.732256	8.736870	107.007000
GPS 	 51.732234	8.736925	106.960000
GPS 	 51.732212	8.736975	106.990000
GPS 	 51.732188	8.737020	106.973000
GPS 	 51.732164	8.737077	106.878000
GPS 	 51.732137	8.737135	106.934000
GPS 	 51.732106	8.737202	106.920000
GPS 	 51.732075	8.737269	106.887000
GPS 	 51.732044	8.737336	106.891000
GPS 	 51.732011	8.737408	106.992000
GPS 	 51.731977	8.737477	107.120000
GPS 	 51.731945	8.737544	107.033000
GPS 	 51.731912	8.737611	107.110000
GPS 	 51.731883	8.737669	107.160000
GPS 	 51.731855	8.737732	107.450000
GPS 	 51.731829	8.737791	107.349000
GPS 	 51.731806	8.737836	107.330000
GPS 	 51.731789	8.737873	107.142000
GPS 	 51.731773	8.737902	107.177000
GPS 	 51.731764	8.737920	107.291000
GPS 	 51.731749	8.737940	107.325000
GPS 	 51.731742	8.737947	107.397000
GPS 	 51.731734	8.737957	107.016000
GPS 	 51.731724	8.737971	107.094000
GPS 	 51.731720	8.737975	107.089000
GPS 	 51.731715	8.737968	106.810000
GPS 	 51.731706	8.737962	107.137000
GPS 	 51.731699	8.737956	107.238000
GPS 	 51.731691	8.737945	107.244000
GPS 	 51.731682	8.737932	107.333000
GPS 	 51.731670	8.737915	107.357000
GPS 	 51.731658	8.737897	107.399000
GPS 	 51.731645	8.737878	107.516000
GPS 	 51.731633	8.737858	107.611000
GPS 	 51.731620	8.737839	107.737000
GPS 	 51.731607	8.737816	107.735000
GPS 	 51.731592	8.737794	107.814000
GPS 	 51.731577	8.737772	107.827000
GPS 	 51.731561	8.737751	107.898000
GPS 	 51.731544	8.737730	108.018000
GPS 	 51.731529	8.737710	108.091000
GPS 	 51.731514	8.737691	108.097000
GPS 	 51.731500	8.737674	108.145000
GPS 	 51.731488	8.737655	108.220000
GPS 	 51.731480	8.737634	108.246000
GPS 	 51.731472	8.737615	108.281000
GPS 	 51.731462	8.737597	108.380000
GPS 	 51.731450	8.737580	108.457000
GPS 	 51.731435	8.737564	108.534000
GPS 	 51.731419	8.737548	108.598000
GPS 	 51.731405	8.737533	108.658000
GPS 	 51.731392	8.737517	108.655000
GPS 	 51.731381	8.737500	108.658000
GPS 	 51.731373	8.737482	108.671000
GPS 	 51.731368	8.737464	108.626000
GPS 	 51.731367	8.737446	108.606000
GPS 	 51.731366	8.737429	108.597000
GPS 	 51.731367	8.737413	108.629000
GPS 	 51.731368	8.737397	108.647000
GPS 	 51.731369	8.737379	108.656000
GPS 	 51.731367	8.737359	108.715000
GPS 	 51.731362	8.737338	108.733000
GPS 	 51.731355	8.737317	108.770000
GPS 	 51.731344	8.737296	108.792000
GPS 	 51.731333	8.737277	108.828000
GPS 	 51.731323	8.737258	108.856000
GPS 	 51.731313	8.737239	108.896000
GPS 	 51.731302	8.737219	108.920000
GPS 	 51.731290	8.737201	108.942000
GPS 	 51.731276	8.737186	108.968000
GPS 	 51.731261	8.737176	109.018000
GPS 	 51.731248	8.737171	109.078000
GPS 	 51.731241	8.737169	109.130000
GPS 	 51.731239	8.737169	109.152000
GPS 	 51.731239	8.737169	109.208000
GPS 	 51.731240	8.737169	109.275000
GPS 	 51.731242	8.737170	109.304000
GPS 	 51.731246	8.737171	109.312000
GPS 	 51.731250	8.737173	109.316000
GPS 	 51.731257	8.737175	109.307000
GPS 	 51.731263	8.737176	109.273000
GPS 	 51.731269	8.737176	109.242000
GPS 	 51.731273	8.737175	109.226000
GPS 	 51.731276	8.737174	109.228000
GPS 	 51.731279	8.737173	109.184000
GPS 	 51.731280	8.737172	109.154000
GPS 	 51.731282	8.737171	109.085000
GPS 	 51.731283	8.737169	109.042000
GPS 	 51.731284	8.737168	109.022000
GPS 	 51.731284	8.737168	109.007000
GPS 	 51.731284	8.737168	108.986000
GPS 	 51.731283	8.737170	108.985000
GPS 	 51.731281	8.737176	109.005000
GPS 	 51.731279	8.737185	109.024000
GPS 	 51.731279	8.737199	109.020000
GPS 	 51.731280	8.737211	108.993000
GPS 	 51.731282	8.737224	108.966000
GPS 	 51.731286	8.737235	108.913000
GPS 	 51.731290	8.737244	108.886000
GPS 	 51.731296	8.737253	108.831000
GPS 	 51.731301	8.737261	108.841000
GPS 	 51.731307	8.737269	108.800000
GPS 	 51.731313	8.737276	108.768000
GPS 	 51.731319	8.737284	108.760000
GPS 	 51.731326	8.737291	108.760000
GPS 	 51.731332	8.737299	108.772000
GPS 	 51.731338	8.737307	108.752000
GPS 	 51.731344	8.737316	108.675000
GPS 	 51.731349	8.737327	108.628000
GPS 	 51.731353	8.737340	108.588000
GPS 	 51.731357	8.737353	108.585000
GPS 	 51.731358	8.737367	108.568000
GPS 	 51.731358	8.737381	108.515000
GPS 	 51.731358	8.737395	108.491000
GPS 	 51.731357	8.737410	108.466000
GPS 	 51.731357	8.737426	108.425000
GPS 	 51.731358	8.737441	108.378000
GPS 	 51.731361	8.737459	108.322000
GPS 	 51.731367	8.737478	108.319000
GPS 	 51.731374	8.737495	108.273000
GPS 	 51.731384	8.737514	108.213000
GPS 	 51.731396	8.737532	108.188000
GPS 	 51.731409	8.737550	108.167000
GPS 	 51.731422	8.737568	108.151000
GPS 	 51.731435	8.737586	108.140000
GPS 	 51.731448	8.737603	108.101000
GPS 	 51.731460	8.737620	108.048000
GPS 	 51.731471	8.737636	108.025000
GPS 	 51.731483	8.737653	107.944000
GPS 	 51.731494	8.737671	107.911000
GPS 	 51.731506	8.737690	107.872000
GPS 	 51.731518	8.737708	107.805000
GPS 	 51.731530	8.737726	107.778000
GPS 	 51.731541	8.737743	107.773000
GPS 	 51.731554	8.737761	107.735000
GPS 	 51.731566	8.737778	107.701000
GPS 	 51.731578	8.737794	107.669000
GPS 	 51.731588	8.737810	107.665000
GPS 	 51.731598	8.737825	107.658000
GPS 	 51.731607	8.737838	107.636000
GPS 	 51.731614	8.737849	107.618000
GPS 	 51.731620	8.737858	107.583000
GPS 	 51.731625	8.737866	107.611000
GPS 	 51.731630	8.737874	107.624000
GPS 	 51.731635	8.737881	107.624000
GPS 	 51.731640	8.737890	107.595000
GPS 	 51.731646	8.737898	107.562000
GPS 	 51.731652	8.737907	107.567000
GPS 	 51.731658	8.737917	107.578000
GPS 	 51.731665	8.737927	107.547000
GPS 	 51.731671	8.737937	107.492000
GPS 	 51.731678	8.737948	107.518000
GPS 	 51.731684	8.737956	107.488000
GPS 	 51.731689	8.737965	107.486000
GPS 	 51.731695	8.737973	107.485000
GPS 	 51.731701	8.737983	107.455000
GPS 	 51.731706	8.737997	107.376000
GPS 	 51.731709	8.738012	107.358000
GPS 	 51.731711	8.738031	107.328000
GPS 	 51.731709	8.738051	107.357000
GPS 	 51.731704	8.738074	107.357000
GPS 	 51.731695	8.738100	107.386000
GPS 	 51.731683	8.738127	107.401000
GPS 	 51.731670	8.738154	107.461000
GPS 	 51.731656	8.738183	107.464000
GPS 	 51.731639	8.738218	107.449000
GPS 	 51.731620	8.738257	107.478000
GPS 	 51.731597	8.738303	107.495000
GPS 	 51.731573	8.738351	107.465000
GPS 	 51.731549	8.738402	107.429000
GPS 	 51.731525	8.738451	107.479000
GPS 	 51.731499	8.738504	107.520000
GPS 	 51.731473	8.738562	107.554000
GPS 	 51.731444	8.738621	107.624000
GPS 	 51.731417	8.738677	107.698000
GPS 	 51.731390	8.738738	107.706000
GPS 	 51.731362	8.738798	107.627000
GPS 	 51.731335	8.738859	107.684000
GPS 	 51.731307	8.738920	107.705000
GPS 	 51.731280	8.738982	107.788000
GPS 	 51.731254	8.739043	107.825000
GPS 	 51.731226	8.739104	107.807000
GPS 	 51.731198	8.739167	107.871000
GPS 	 51.731171	8.739226	107.985000
GPS 	 51.731141	8.739288	108.006000
GPS 	 51.731112	8.739350	108.018000
GPS 	 51.731083	8.739411	108.080000
GPS 	 51.731054	8.739472	108.170000
GPS 	 51.731023	8.739536	107.831000
GPS 	 51.730993	8.739597	107.804000
GPS 	 51.730963	8.739656	107.870000
GPS 	 51.730935	8.739715	107.883000
GPS 	 51.730906	8.739772	107.909000
GPS 	 51.730877	8.739828	108.091000
GPS 	 51.730846	8.739886	108.500000
GPS 	 51.730818	8.739940	108.500000
GPS 	 51.730791	8.739993	108.500000
GPS 	 51.730767	8.740047	108.500000
GPS 	 51.730743	8.740097	108.500000
GPS 	 51.730718	8.740147	108.600000
GPS 	 51.730691	8.740205	108.600000
GPS 	 51.730660	8.740256	108.600000
GPS 	 51.730639	8.740313	108.600000
GPS 	 51.730612	8.740354	108.600000
GPS 	 51.730595	8.740402	108.600000
GPS 	 51.730590	8.740421	108.500000
GPS 	 51.730582	8.740447	108.600000
GPS 	 51.730551	8.740474	108.500000
GPS 	 51.730536	8.740493	108.500000
GPS 	 51.730519	8.740544	108.500000
GPS 	 51.730514	8.740621	108.600000
GPS 	 51.730500	8.740664	108.600000
GPS 	 51.730487	8.740703	108.600000
GPS 	 51.730472	8.740689	108.500000
GPS 	 51.730460	8.740719	108.600000
GPS 	 51.730438	8.740698	108.600000
GPS 	 51.730434	8.740696	108.500000
GPS 	 51.730421	8.740711	108.700000
GPS 	 51.730412	8.740735	108.600000
GPS 	 51.730402	8.740741	108.700000
GPS 	 51.730399	8.740753	108.600000
GPS 	 51.730395	8.740797	108.600000
GPS 	 51.730388	8.740854	108.400000
GPS 	 51.730367	8.740954	108.300000
GPS 	 51.730352	8.740960	108.300000
GPS 	 51.730231	8.740929	108.000000
GPS 	 51.730226	8.740928	108.200000
GPS 	 51.730214	8.740949	108.400000
GPS 	 51.730201	8.741035	108.292000
GPS 	 51.730199	8.741037	107.976000
GPS 	 51.730198	8.741039	107.856000
GPS 	 51.730199	8.741039	107.964000
GPS 	 51.730197	8.741038	108.167000
GPS 	 51.730196	8.741037	108.366000
GPS 	 51.730196	8.741036	108.492000
GPS 	 51.730198	8.741036	108.570000
GPS 	 51.730199	8.741037	108.616000
GPS 	 51.730201	8.741037	108.659000
GPS 	 51.730202	8.741038	108.686000
GPS 	 51.730203	8.741038	108.700000
GPS 	 51.730204	8.741038	108.732000
GPS 	 51.730205	8.741037	108.770000
GPS 	 51.730206	8.741037	108.819000
GPS 	 51.730207	8.741036	108.852000
GPS 	 51.730208	8.741036	108.884000
GPS 	 51.730209	8.741036	108.898000
GPS 	 51.730209	8.741036	108.832000
GPS 	 51.730209	8.741036	108.773000
GPS 	 51.730209	8.741036	108.798000
GPS 	 51.730210	8.741037	108.814000
GPS 	 51.730210	8.741037	108.803000
GPS 	 51.730211	8.741038	108.816000
GPS 	 51.730212	8.741038	108.848000
GPS 	 51.730212	8.741038	108.871000
GPS 	 51.730213	8.741039	108.868000
GPS 	 51.730213	8.741040	108.872000
GPS 	 51.730214	8.741040	108.986000
GPS 	 51.730214	8.741041	109.076000
GPS 	 51.730214	8.741042	109.146000
GPS 	 51.730214	8.741042	109.296000
GPS 	 51.730214	8.741042	109.436000
GPS 	 51.730214	8.741043	109.521000
GPS 	 51.730214	8.741043	109.605000
GPS 	 51.730214	8.741044	109.643000
GPS 	 51.730214	8.741044	109.710000
GPS 	 51.730214	8.741045	109.727000
GPS 	 51.730213	8.741048	109.803000
GPS 	 51.730211	8.741053	109.867000
GPS 	 51.730208	8.741062	109.925000
GPS 	 51.730204	8.741075	109.899000
GPS 	 51.730200	8.741091	109.948000
GPS 	 51.730196	8.741107	109.978000
GPS 	 51.730192	8.741124	109.977000
GPS 	 51.730187	8.741147	110.002000
GPS 	 51.730180	8.741174	110.003000
GPS 	 51.730172	8.741203	109.952000
GPS 	 51.730165	8.741233	109.960000
GPS 	 51.730159	8.741262	109.824000
GPS 	 51.730155	8.741291	109.672000
GPS 	 51.730155	8.741319	109.631000
GPS 	 51.730160	8.741343	109.535000
GPS 	 51.730169	8.741363	109.409000
GPS 	 51.730181	8.741377	109.368000
GPS 	 51.730196	8.741384	109.361000
GPS 	 51.730212	8.741381	109.290000
GPS 	 51.730228	8.741368	109.303000
GPS 	 51.730242	8.741345	109.334000
GPS 	 51.730249	8.741315	109.284000
GPS 	 51.730252	8.741282	109.259000
GPS 	 51.730253	8.741247	109.212000
GPS 	 51.730253	8.741210	109.144000
GPS 	 51.730254	8.741169	109.178000
GPS 	 51.730256	8.741122	109.202000
GPS 	 51.730261	8.741070	109.181000
GPS 	 51.730270	8.741013	109.168000
GPS 	 51.730287	8.740954	109.186000
GPS 	 51.730310	8.740894	109.287000
GPS 	 51.730335	8.740839	109.257000
GPS 	 51.730359	8.740786	109.271000
GPS 	 51.730382	8.740737	109.291000
GPS 	 51.730409	8.740695	109.277000
GPS 	 51.730437	8.740646	109.196000
GPS 	 51.730464	8.740592	109.127000
GPS 	 51.730486	8.740550	109.230000
GPS 	 51.730507	8.740501	109.300000
GPS 	 51.730532	8.740446	109.413000
GPS 	 51.730572	8.740386	109.411000
GPS 	 51.730611	8.740328	109.293000
GPS 	 51.730648	8.740275	109.218000
GPS 	 51.730683	8.740226	109.328000
GPS 	 51.730717	8.740182	109.296000
GPS 	 51.730751	8.740131	109.265000
GPS 	 51.730785	8.740066	108.669000
GPS 	 51.730821	8.740001	108.232000
GPS 	 51.730853	8.739935	107.723000
GPS 	 51.730886	8.739867	107.193000
GPS 	 51.730920	8.739803	107.014000
GPS 	 51.730953	8.739736	107.159000
GPS 	 51.730987	8.739669	107.241000
GPS 	 51.731017	8.739596	107.575000
GPS 	 51.731050	8.739527	107.956000
GPS 	 51.731082	8.739458	107.924000
GPS 	 51.731115	8.739391	108.002000
GPS 	 51.731146	8.739323	107.968000
GPS 	 51.731178	8.739256	107.788000
GPS 	 51.731209	8.739187	107.585000
GPS 	 51.731242	8.739119	107.519000
GPS 	 51.731275	8.739049	107.591000
GPS 	 51.731306	8.738983	107.644000
GPS 	 51.731337	8.738915	107.525000
GPS 	 51.731368	8.738850	107.618000
GPS 	 51.731399	8.738784	107.583000
GPS 	 51.731432	8.738713	107.709000
GPS 	 51.731464	8.738643	107.507000
GPS 	 51.731497	8.738572	107.394000
